dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kills,longest_kill,revives,total_distance,ride_distance,road_kills,swim_distance,vehicle_destroys,time_survived,walk_distance,weapons_acquired,win_place,team_count,map_name,duration
0,1,6,73,0,7,0,0.0,1,6.45 ,4.40 ,0,0.00 ,0,1228,2.05 ,4,8,17,미라마,1837
1,0,8,322,1,5,1,0.02,0,4.65 ,3.90 ,0,0.00 ,1,1036,0.75 ,3,7,15,태이고,1548
0,0,2,32,0,1,0,0.0,0,0.36 ,0.00 ,0,0.00 ,0,338,0.36 ,2,11,15,태이고,1623
0,1,0,64,0,0,0,0.0,0,0.59 ,0.00 ,0,0.00 ,0,444,0.59 ,4,6,16,태이고,1683
0,0,6,41,0,1,0,0.0,0,6.48 ,5.34 ,0,0.00 ,0,984,1.13 ,7,12,16,에란겔,1633
0,1,7,521,0,3,1,0.17,1,3.61 ,1.89 ,0,0.00 ,0,1892,1.72 ,7,2,16,에란겔,1895
1,3,8,208,0,3,1,0.032,0,2.90 ,0.34 ,0,0.00 ,0,1469,2.56 ,7,3,16,태이고,1825
1,1,1,92,0,0,1,0.047,1,2.61 ,0.80 ,0,0.00 ,0,1287,1.81 ,4,6,15,태이고,1666
1,0,0,100,0,0,0,0.0,0,0.16 ,0.00 ,0,0.00 ,0,166,0.16 ,2,16,16,태이고,1723
0,0,2,50,0,0,0,0.0,1,7.42 ,6.73 ,0,0.00 ,0,1213,0.69 ,5,9,16,에란겔,1640
0,0,0,0,0,0,0,0.0,0,3.19 ,1.93 ,0,0.00 ,0,932,1.26 ,6,9,17,에란겔,1881
1,0,0,100,0,0,0,0.0,0,0.14 ,0.00 ,0,0.00 ,0,322,0.14 ,5,16,16,태이고,1752
1,0,7,150,0,6,2,0.01,0,8.00 ,7.13 ,0,0.00 ,0,1359,0.87 ,7,9,16,에란겔,1877
1,0,1,235,0,0,1,0.001,0,0.10 ,0.00 ,0,0.00 ,0,302,0.10 ,2,12,17,미라마,1946
0,0,0,0,0,13,0,0.0,1,6.94 ,6.06 ,0,0.00 ,0,837,0.88 ,4,13,15,에란겔,1620
0,2,6,199,0,6,0,0.0,0,6.73 ,5.11 ,0,0.00 ,0,1422,1.62 ,4,8,16,에란겔,1837
0,0,4,0,0,2,0,0.0,0,8.41 ,6.25 ,0,0.00 ,0,953,2.16 ,3,5,15,태이고,1617
0,2,3,323,1,1,1,0.049,2,4.10 ,2.34 ,0,0.00 ,0,1181,1.76 ,4,7,16,태이고,1673
2,0,8,201,1,5,2,0.099,1,7.44 ,5.18 ,0,0.00 ,0,1803,2.26 ,5,1,15,에란겔,1803
1,0,7,61,0,6,1,0.004,0,4.78 ,4.13 ,0,0.00 ,0,908,0.65 ,4,13,17,미라마,1895
0,0,0,0,0,0,0,0.0,0,0.66 ,0.00 ,0,0.00 ,0,484,0.66 ,4,3,15,에란겔,1718
0,0,2,49,0,0,0,0.0,0,2.41 ,1.85 ,0,0.00 ,0,567,0.56 ,3,13,17,미라마,1545
1,0,8,66,0,1,1,0.062,0,5.46 ,2.75 ,0,0.00 ,0,1288,2.71 ,6,3,16,에란겔,1322
0,1,6,173,0,1,0,0.0,0,4.68 ,1.32 ,0,0.00 ,0,1703,3.36 ,8,1,16,미라마,1703
0,0,0,23,0,0,0,0.0,0,0.06 ,0.00 ,0,0.00 ,0,149,0.06 ,2,4,15,태이고,1762
0,0,3,105,0,0,0,0.0,0,2.97 ,1.92 ,0,0.00 ,0,711,1.05 ,7,9,16,태이고,1590
0,0,4,97,0,0,0,0.0,0,6.51 ,4.75 ,0,0.00 ,0,1285,1.75 ,3,7,14,미라마,1879
1,1,4,17,0,0,0,0.0,0,4.92 ,3.79 ,0,0.00 ,0,1104,1.12 ,4,8,17,에란겔,1710
0,1,4,118,0,6,0,0.0,0,9.36 ,8.34 ,0,0.00 ,0,1090,1.02 ,5,5,16,태이고,1605
2,1,4,237,0,1,3,0.049,0,3.30 ,0.63 ,0,0.00 ,0,1500,2.67 ,3,4,16,에란겔,1685
0,0,1,52,0,1,0,0.0,1,0.22 ,0.00 ,0,0.00 ,0,265,0.22 ,2,16,16,에란겔,1746
0,0,1,148,0,0,0,0.0,0,1.84 ,0.00 ,0,0.00 ,0,798,1.84 ,3,14,16,미라마,1848
1,1,6,512,1,7,2,0.137,2,5.21 ,3.27 ,0,0.00 ,0,1577,1.93 ,5,6,16,미라마,1852
0,0,1,81,0,0,0,0.0,0,0.22 ,0.11 ,0,0.00 ,0,178,0.11 ,2,14,16,미라마,1885
0,1,4,0,0,0,0,0.0,0,0.49 ,0.00 ,0,0.00 ,0,470,0.49 ,5,13,15,태이고,1694
0,0,1,139,0,0,0,0.0,0,4.04 ,2.93 ,0,0.00 ,0,841,1.11 ,10,7,16,미라마,1851
1,1,7,168,0,7,1,0.07,0,6.78 ,4.98 ,0,0.00 ,0,1403,1.80 ,5,4,16,미라마,1828
0,0,7,360,0,5,1,0.231,0,6.36 ,4.63 ,0,0.00 ,0,1390,1.73 ,6,5,15,태이고,1702
2,0,0,301,1,1,2,0.007,1,2.65 ,2.09 ,0,0.00 ,0,758,0.56 ,3,13,18,태이고,1919
1,0,3,100,0,0,0,0.0,0,5.20 ,4.55 ,0,0.00 ,0,625,0.64 ,5,14,17,태이고,1851
1,0,3,0,0,0,1,0.099,0,4.13 ,3.08 ,0,0.00 ,0,680,1.05 ,7,11,17,에란겔,1808
2,0,0,125,0,0,0,0.0,0,6.66 ,6.03 ,0,0.00 ,0,857,0.63 ,7,12,15,에란겔,1752
2,1,4,378,1,6,1,0.073,0,6.69 ,5.70 ,0,0.00 ,0,1226,1.00 ,10,8,16,에란겔,1752
0,0,3,75,0,0,0,0.0,0,5.09 ,3.68 ,0,0.00 ,0,1097,1.41 ,9,13,16,미라마,1832
0,0,2,0,0,0,0,0.0,0,0.74 ,0.00 ,0,0.00 ,0,451,0.74 ,8,11,17,미라마,1739
1,0,2,127,0,3,0,0.0,0,6.71 ,5.53 ,0,0.00 ,0,1074,1.18 ,9,2,17,미라마,1817
1,0,5,97,0,4,1,0.002,2,6.10 ,5.01 ,0,0.00 ,0,1333,1.10 ,6,3,17,에란겔,1822
0,0,1,0,0,1,0,0.0,0,2.88 ,1.88 ,0,0.00 ,0,919,1.00 ,6,3,15,태이고,1826
1,0,2,392,0,0,3,0.128,0,7.47 ,5.11 ,0,0.00 ,0,1636,2.37 ,4,2,16,에란겔,1731
0,0,2,0,0,2,0,0.0,0,1.64 ,0.56 ,0,0.00 ,0,800,1.08 ,8,11,16,에란겔,1886
3,2,9,464,1,6,3,0.036,2,5.32 ,2.29 ,0,0.00 ,0,1783,3.03 ,10,1,16,에란겔,1783
0,0,2,23,0,0,0,0.0,0,2.46 ,1.63 ,0,0.00 ,0,612,0.84 ,4,12,15,미라마,1760
2,2,11,262,0,7,1,0.151,0,6.54 ,4.59 ,0,0.00 ,0,1517,1.95 ,6,6,16,태이고,1655
9,0,9,1526,3,11,7,0.193,2,9.16 ,5.92 ,0,0.04 ,0,1818,3.20 ,6,2,16,에란겔,1821
1,1,5,116,1,4,1,0.011,0,5.48 ,4.93 ,0,0.00 ,0,676,0.55 ,4,14,15,태이고,1930
0,0,0,76,0,0,0,0.0,0,1.56 ,0.77 ,0,0.00 ,0,611,0.79 ,5,13,17,태이고,1600
0,0,0,0,0,0,0,0.0,0,0.03 ,0.00 ,0,0.00 ,0,138,0.03 ,2,17,17,에란겔,1632
0,0,6,0,0,3,0,0.0,0,4.18 ,3.15 ,0,0.00 ,0,1405,1.03 ,6,4,16,에란겔,1840
2,0,8,436,0,2,1,0.003,0,5.27 ,3.41 ,0,0.00 ,0,1489,1.86 ,6,5,15,에란겔,1878
0,0,1,43,0,0,0,0.0,0,2.94 ,2.05 ,0,0.00 ,0,726,0.89 ,4,14,16,에란겔,1876
0,0,6,110,0,5,0,0.0,0,6.79 ,5.58 ,0,0.00 ,0,1121,1.21 ,5,7,16,미라마,1803
0,0,2,0,0,2,0,0.0,0,0.33 ,0.00 ,0,0.00 ,0,297,0.33 ,3,14,15,에란겔,1760
3,1,10,286,1,2,4,0.117,0,7.00 ,5.43 ,0,0.00 ,1,1218,1.57 ,6,7,16,미라마,1733
0,0,8,28,0,5,0,0.0,0,4.35 ,2.58 ,0,0.00 ,0,1269,1.77 ,7,5,17,미라마,1839
1,0,0,100,0,0,1,0.003,0,0.52 ,0.17 ,0,0.00 ,0,351,0.35 ,3,15,15,에란겔,1544
1,0,4,247,1,2,1,0.212,0,2.75 ,0.97 ,0,0.00 ,0,1494,1.78 ,10,5,15,미라마,1882
3,1,11,384,1,5,3,0.049,2,6.35 ,4.20 ,0,0.00 ,0,1661,2.15 ,9,2,16,태이고,1664
0,1,2,29,0,1,0,0.0,0,4.59 ,4.07 ,0,0.00 ,0,582,0.53 ,5,13,15,태이고,1855
0,0,7,111,0,2,0,0.0,2,5.03 ,3.05 ,0,0.00 ,1,1281,1.98 ,8,8,15,태이고,1759
1,0,1,100,0,0,1,0.003,0,1.68 ,1.28 ,0,0.00 ,0,751,0.40 ,4,12,16,태이고,1670
0,0,0,0,0,0,0,0.0,0,0.17 ,0.00 ,0,0.00 ,0,164,0.17 ,2,15,15,태이고,1856
0,0,0,0,0,0,0,0.0,1,3.73 ,2.64 ,0,0.00 ,0,753,1.10 ,5,10,16,에란겔,1580
0,1,1,150,0,3,2,0.109,0,7.02 ,5.89 ,0,0.00 ,0,1036,1.13 ,5,10,16,태이고,1657
0,0,2,66,0,1,0,0.0,0,5.08 ,3.76 ,0,0.00 ,0,924,1.32 ,10,12,16,에란겔,1815
0,0,1,144,0,2,0,0.0,0,8.23 ,7.12 ,0,0.00 ,0,1140,1.12 ,6,7,15,에란겔,1882
0,1,1,141,0,1,0,0.0,0,5.62 ,4.94 ,0,0.00 ,0,933,0.68 ,6,10,15,태이고,1787
1,0,2,98,0,1,1,0.047,0,4.38 ,3.27 ,0,0.00 ,0,1087,1.11 ,8,8,16,태이고,1707
2,1,6,138,0,2,1,0.057,0,2.66 ,1.17 ,0,0.00 ,0,1081,1.49 ,4,12,16,미라마,1974
2,0,6,242,0,0,3,0.096,0,5.31 ,4.62 ,0,0.00 ,0,784,0.69 ,6,11,16,태이고,1799
0,0,4,23,0,5,0,0.0,0,6.85 ,6.15 ,0,0.00 ,0,964,0.70 ,5,11,15,에란겔,1837
1,0,8,148,0,2,0,0.0,2,7.97 ,6.79 ,0,0.00 ,0,1436,1.18 ,6,4,16,태이고,1943
0,0,5,177,1,2,3,0.231,0,6.03 ,4.74 ,0,0.00 ,0,1102,1.28 ,8,9,16,태이고,1781
4,1,5,624,2,1,5,0.047,1,2.09 ,1.34 ,0,0.00 ,0,674,0.76 ,4,7,17,미라마,1338
0,0,1,30,0,0,0,0.0,0,6.36 ,5.62 ,0,0.00 ,0,590,0.74 ,3,4,19,태이고,930
3,0,7,609,0,5,6,0.114,0,3.36 ,2.14 ,0,0.00 ,0,1384,1.22 ,8,3,19,에란겔,1413
0,0,0,66,0,0,0,0.0,0,0.01 ,0.00 ,0,0.00 ,0,76,0.01 ,1,19,19,에란겔,1589
1,0,0,190,0,0,0,0.0,0,0.00 ,0.00 ,0,0.00 ,0,68,0.00 ,1,9,18,에란겔,1733
0,1,3,57,0,2,0,0.0,0,0.30 ,0.00 ,0,0.00 ,0,256,0.30 ,3,6,16,에란겔,1159
2,1,0,200,0,0,0,0.0,0,0.03 ,0.00 ,0,0.00 ,0,117,0.03 ,2,15,18,에란겔,1246
0,0,0,0,0,0,0,0.0,0,0.26 ,0.00 ,0,0.00 ,0,189,0.26 ,7,11,17,미라마,1177
1,0,1,100,0,6,1,0.005,0,0.17 ,0.00 ,0,0.00 ,0,202,0.17 ,3,12,18,미라마,1440
1,0,0,231,0,0,1,0.04,0,0.29 ,0.00 ,0,0.00 ,0,340,0.29 ,5,8,16,에란겔,719
0,0,1,79,0,5,0,0.0,0,0.19 ,0.00 ,0,0.00 ,0,299,0.19 ,5,12,19,에란겔,1340
0,0,0,0,0,0,0,0.0,0,0.01 ,0.00 ,0,0.00 ,0,97,0.01 ,0,16,17,미라마,1357
1,0,1,100,0,5,1,0.001,0,0.25 ,0.00 ,0,0.00 ,0,205,0.25 ,3,12,19,태이고,1073
0,0,0,0,0,0,0,0.0,0,0.07 ,0.00 ,0,0.00 ,0,135,0.07 ,2,17,19,미라마,1732
0,0,0,0,0,0,0,0.0,0,0.22 ,0.00 ,0,0.00 ,0,205,0.22 ,3,11,18,미라마,1393
0,0,1,43,0,0,0,0.0,0,0.32 ,0.00 ,0,0.00 ,0,221,0.32 ,3,9,17,미라마,1330
2,1,0,200,0,0,1,0.007,0,0.02 ,0.00 ,0,0.00 ,0,82,0.02 ,1,11,18,태이고,1293
0,0,0,0,0,0,0,0.0,0,0.04 ,0.00 ,0,0.00 ,0,137,0.04 ,3,15,16,에란겔,1624
2,0,4,591,2,3,5,0.237,0,3.49 ,2.09 ,0,0.00 ,0,878,1.40 ,6,3,16,미라마,1656
1,0,3,264,0,1,2,0.021,0,0.47 ,0.00 ,0,0.00 ,0,513,0.47 ,10,11,18,에란겔,1816
6,1,4,800,2,5,8,0.042,0,1.09 ,0.00 ,0,0.00 ,0,729,1.09 ,3,7,17,미라마,1150
1,0,1,181,0,1,1,0.004,0,0.38 ,0.00 ,0,0.00 ,0,618,0.38 ,6,9,16,에란겔,1713
1,1,0,168,0,0,0,0.0,0,0.05 ,0.00 ,0,0.00 ,0,105,0.05 ,2,5,16,태이고,1708
3,1,0,347,0,0,4,0.007,1,0.42 ,0.00 ,0,0.00 ,0,404,0.42 ,5,6,17,에란겔,1080
0,0,0,0,0,0,0,0.0,0,0.02 ,0.00 ,0,0.00 ,0,63,0.02 ,1,17,17,태이고,1507
5,0,5,521,3,2,5,0.029,2,2.65 ,1.61 ,0,0.00 ,0,818,1.04 ,5,8,18,미라마,1718
1,2,3,516,0,1,1,0.014,1,3.22 ,1.73 ,0,0.00 ,0,794,1.49 ,5,7,15,태이고,1307
1,0,0,100,0,0,0,0.0,0,0.14 ,0.00 ,0,0.00 ,0,174,0.14 ,5,14,17,태이고,1129
0,0,0,65,0,0,0,0.0,0,0.08 ,0.00 ,0,0.00 ,0,116,0.08 ,2,15,16,미라마,1831
1,1,0,8,0,0,0,0.0,0,0.02 ,0.00 ,0,0.00 ,0,114,0.02 ,1,17,17,에란겔,1259
1,0,0,250,0,0,1,0.005,0,0.27 ,0.00 ,0,0.00 ,0,179,0.27 ,2,15,17,태이고,1162
1,0,0,263,0,1,0,0.0,0,0.18 ,0.00 ,0,0.00 ,0,262,0.18 ,3,11,15,태이고,843
2,1,3,294,0,3,4,0.024,0,1.42 ,0.47 ,0,0.00 ,0,585,0.94 ,6,10,16,미라마,1842
4,0,2,400,0,2,4,0.025,0,0.61 ,0.00 ,0,0.00 ,0,634,0.61 ,8,13,16,미라마,1819
1,0,0,157,0,0,1,0.006,0,0.82 ,0.09 ,0,0.00 ,0,497,0.73 ,5,8,16,태이고,1523
0,0,0,0,0,0,0,0.0,0,0.13 ,0.00 ,0,0.00 ,0,134,0.13 ,3,13,16,에란겔,1459
0,2,1,193,0,0,1,0.031,0,2.82 ,1.90 ,0,0.00 ,0,676,0.92 ,5,11,15,에란겔,1870
0,0,5,100,0,3,0,0.0,0,1.76 ,0.64 ,0,0.00 ,0,709,1.12 ,4,13,16,태이고,1857
0,0,3,130,0,1,1,0.005,0,3.94 ,3.03 ,1,0.00 ,0,696,0.91 ,5,12,15,미라마,1611
2,0,4,351,0,2,3,0.029,1,5.85 ,4.97 ,0,0.00 ,0,773,0.88 ,10,9,15,미라마,1704
1,0,7,204,0,8,1,0.071,0,7.25 ,4.93 ,0,0.00 ,0,1450,2.33 ,8,3,16,에란겔,1761
1,1,6,263,1,11,1,0.031,1,6.88 ,5.39 ,0,0.00 ,0,1076,1.49 ,7,4,16,에란겔,1907
0,0,1,19,0,0,0,0.0,0,2.69 ,1.91 ,0,0.00 ,0,550,0.79 ,4,10,16,미라마,1675
0,1,4,121,0,4,0,0.0,0,9.98 ,8.62 ,0,0.00 ,0,1126,1.35 ,7,3,16,태이고,1720
0,0,0,61,0,0,0,0.0,0,1.90 ,1.33 ,0,0.00 ,0,428,0.58 ,5,15,15,에란겔,1914
0,0,0,0,0,0,0,0.0,1,0.38 ,0.00 ,0,0.00 ,0,281,0.38 ,6,15,16,태이고,1867
0,0,6,0,0,2,0,0.0,0,6.59 ,5.29 ,0,0.01 ,0,1039,1.29 ,7,2,16,에란겔,1659
1,0,9,88,0,3,1,0.047,0,6.39 ,4.29 ,0,0.00 ,0,1474,2.10 ,6,6,16,태이고,1942
1,1,10,238,0,4,2,0.277,2,5.59 ,4.01 ,0,0.00 ,0,1707,1.58 ,8,2,16,에란겔,1824
1,0,3,133,0,2,2,0.034,0,2.85 ,1.93 ,0,0.00 ,0,605,0.92 ,4,10,18,미라마,1753
2,0,7,153,0,1,0,0.0,2,5.24 ,4.01 ,0,0.00 ,0,1425,1.23 ,6,7,15,에란겔,1815
0,0,8,36,0,0,0,0.0,2,5.72 ,4.53 ,0,0.00 ,0,1118,1.19 ,4,11,15,미라마,1926
1,0,6,61,0,0,1,0.139,0,5.50 ,3.68 ,0,0.00 ,0,1092,1.82 ,6,14,16,미라마,1768
3,1,6,339,0,3,2,0.129,0,6.32 ,4.26 ,0,0.00 ,1,1094,2.06 ,4,12,17,태이고,1685
0,0,8,0,0,6,0,0.0,0,7.13 ,5.78 ,0,0.00 ,0,1321,1.35 ,7,10,17,태이고,1908
2,0,10,287,0,12,1,0.233,4,3.82 ,1.99 ,0,0.00 ,0,1737,1.83 ,7,5,15,에란겔,1969
2,1,11,290,2,3,2,0.01,3,4.88 ,1.96 ,0,0.00 ,0,1443,2.92 ,7,4,15,태이고,1682
0,0,5,127,0,1,1,0.045,0,2.99 ,1.99 ,0,0.00 ,0,664,1.01 ,3,12,16,태이고,1747
0,4,11,275,0,5,0,0.0,1,9.41 ,6.50 ,0,0.21 ,0,1626,2.70 ,8,1,18,태이고,1626
0,0,2,41,0,0,1,0.012,0,6.16 ,5.35 ,0,0.00 ,0,690,0.81 ,4,15,16,태이고,1728
3,1,7,382,1,1,3,0.142,0,7.13 ,5.39 ,0,0.00 ,0,1795,1.74 ,8,3,16,미라마,1799
0,0,5,32,0,5,0,0.0,0,0.40 ,0.00 ,0,0.00 ,0,577,0.40 ,5,16,16,미라마,1866
1,1,7,300,0,10,0,0.0,0,7.67 ,5.99 ,0,0.00 ,0,1219,1.68 ,6,8,16,에란겔,1711
1,0,6,213,1,1,1,0.024,0,6.98 ,5.97 ,0,0.00 ,1,1080,1.00 ,9,12,16,에란겔,1947
2,1,9,339,1,1,2,0.096,2,5.68 ,3.55 ,0,0.00 ,0,1531,2.14 ,8,2,16,태이고,1534
0,0,5,82,0,1,1,0.38,0,7.00 ,5.95 ,0,0.00 ,0,859,1.05 ,7,13,16,태이고,1910
0,0,4,114,0,3,0,0.0,0,1.51 ,0.04 ,0,0.00 ,0,1042,1.47 ,2,7,15,에란겔,1733
1,1,6,128,0,1,1,0.008,0,7.35 ,5.84 ,0,0.00 ,0,1348,1.52 ,6,4,16,미라마,1747
1,1,13,316,0,6,3,0.151,0,4.30 ,2.59 ,0,0.00 ,1,1615,1.72 ,9,1,16,에란겔,1615
0,0,6,0,0,1,0,0.0,1,5.29 ,3.65 ,0,0.00 ,0,1240,1.65 ,7,7,17,에란겔,1714
1,1,9,116,0,2,0,0.0,0,3.47 ,1.66 ,0,0.00 ,0,1299,1.82 ,7,5,17,에란겔,1895
0,1,5,264,0,0,0,0.0,0,4.94 ,3.69 ,0,0.00 ,0,1142,1.25 ,8,9,15,에란겔,1820
2,0,5,73,0,0,2,0.549,2,7.14 ,5.95 ,0,0.00 ,0,1253,1.19 ,5,9,16,미라마,1706
0,1,4,86,0,0,0,0.0,0,2.44 ,1.71 ,0,0.00 ,0,624,0.73 ,8,13,15,태이고,1698
0,0,4,54,0,0,0,0.0,0,3.65 ,1.95 ,0,0.00 ,0,1091,1.70 ,8,10,16,미라마,1814
1,0,10,580,0,4,1,0.159,2,6.28 ,4.99 ,0,0.00 ,0,1464,1.28 ,5,7,15,태이고,1702
1,1,9,181,0,2,1,0.027,1,5.32 ,2.87 ,0,0.00 ,0,1382,2.45 ,10,4,15,태이고,1609
2,0,5,195,0,0,0,0.0,2,3.86 ,2.53 ,0,0.00 ,0,935,1.33 ,7,12,15,에란겔,1757
1,0,4,307,0,1,1,0.09,0,1.95 ,0.00 ,0,0.00 ,0,901,1.95 ,8,13,17,에란겔,1748
2,1,8,645,0,3,4,0.172,2,6.18 ,4.61 ,0,0.00 ,0,1662,1.57 ,3,4,15,미라마,1734
2,1,8,174,0,1,1,0.009,0,5.81 ,4.66 ,0,0.00 ,0,1333,1.15 ,4,7,17,에란겔,1828
1,0,0,100,0,0,0,0.0,0,0.03 ,0.00 ,0,0.00 ,0,199,0.03 ,1,16,16,에란겔,1647
2,1,13,501,0,6,1,0.172,0,5.44 ,4.16 ,0,0.00 ,0,1882,1.29 ,5,1,16,에란겔,1882
3,1,14,514,3,4,4,0.211,0,6.44 ,2.88 ,0,0.03 ,0,1916,3.53 ,6,2,17,태이고,1919
0,0,6,23,0,3,0,0.0,1,6.45 ,4.88 ,0,0.00 ,0,1140,1.58 ,5,7,16,태이고,1783
0,0,7,51,0,12,0,0.0,0,8.09 ,6.89 ,0,0.00 ,0,1134,1.20 ,6,8,17,에란겔,1822
2,0,5,342,1,0,2,0.01,1,1.39 ,0.67 ,0,0.00 ,0,1167,0.72 ,7,7,16,에란겔,1855
0,0,1,0,0,0,0,0.0,0,0.13 ,0.00 ,0,0.00 ,0,308,0.13 ,2,15,17,에란겔,1682
4,2,7,417,0,7,1,0.259,0,8.17 ,5.90 ,0,0.00 ,1,1620,2.27 ,4,2,16,미라마,1633
0,0,2,0,0,0,0,0.0,0,0.76 ,0.00 ,0,0.00 ,0,474,0.76 ,5,12,15,미라마,1504
0,0,0,0,0,0,0,0.0,0,0.06 ,0.00 ,0,0.00 ,0,154,0.06 ,4,15,15,태이고,1934
1,0,9,79,0,5,0,0.0,1,6.46 ,4.68 ,0,0.00 ,0,1408,1.78 ,5,4,16,미라마,1716
0,1,6,38,0,6,0,0.0,0,6.45 ,5.63 ,0,0.00 ,0,1013,0.82 ,4,9,15,태이고,1642
1,2,4,332,0,3,0,0.0,0,7.71 ,5.87 ,0,0.00 ,0,1458,1.85 ,4,5,15,태이고,1855
2,2,0,332,0,1,2,0.01,1,0.57 ,0.00 ,0,0.00 ,0,569,0.57 ,3,9,16,태이고,1867
1,0,6,95,0,7,1,0.009,2,5.93 ,4.50 ,0,0.00 ,0,1253,1.43 ,7,8,16,에란겔,1839
1,0,5,282,1,6,1,0.003,0,3.22 ,2.02 ,0,0.00 ,0,822,1.21 ,8,10,16,미라마,1597
1,1,0,139,0,0,1,0.007,0,0.45 ,0.00 ,0,0.00 ,0,405,0.45 ,2,15,15,에란겔,1947
2,1,6,183,0,4,2,0.062,0,6.71 ,3.22 ,0,0.01 ,0,1459,3.48 ,7,4,15,태이고,1684
1,1,3,252,1,2,1,0.027,1,4.62 ,3.49 ,0,0.00 ,0,1104,1.13 ,5,11,16,에란겔,1855
0,0,2,172,0,2,0,0.0,0,1.52 ,0.58 ,0,0.05 ,0,585,0.89 ,4,14,16,에란겔,1738
0,1,10,196,0,13,1,0.015,0,8.57 ,5.44 ,0,0.00 ,0,1825,3.14 ,4,3,15,미라마,1936
1,1,4,274,0,1,0,0.0,0,4.96 ,3.65 ,0,0.00 ,0,1154,1.31 ,4,6,17,에란겔,1771
3,0,5,334,1,4,3,0.235,0,5.43 ,2.15 ,0,0.00 ,0,1425,3.28 ,6,5,15,미라마,1916
1,0,2,167,0,0,0,0.0,1,3.16 ,1.88 ,0,0.00 ,0,1133,1.28 ,5,10,16,에란겔,1674
1,0,3,90,0,1,2,0.187,0,6.71 ,4.77 ,0,0.00 ,0,1624,1.93 ,3,1,15,태이고,1624
2,0,6,179,0,3,2,0.034,0,8.28 ,6.53 ,0,0.00 ,0,1281,1.75 ,7,7,16,에란겔,1639
0,0,5,133,0,2,0,0.0,1,2.29 ,0.48 ,0,0.00 ,0,1158,1.82 ,6,12,16,미라마,1828
1,0,7,102,0,8,2,0.018,2,7.71 ,5.91 ,0,0.00 ,0,1168,1.80 ,3,8,16,태이고,1823
0,0,0,0,0,0,0,0.0,0,0.04 ,0.00 ,0,0.00 ,0,187,0.04 ,2,15,17,미라마,1250
0,0,0,0,0,0,0,0.0,0,0.18 ,0.00 ,0,0.00 ,0,301,0.18 ,3,14,16,태이고,1768
0,2,0,125,0,0,0,0.0,0,0.93 ,0.00 ,0,0.00 ,0,575,0.93 ,4,13,16,에란겔,1817
2,0,0,200,0,0,0,0.0,0,0.32 ,0.00 ,0,0.00 ,0,381,0.32 ,3,15,17,미라마,1813
3,1,4,351,0,0,2,0.196,0,4.35 ,2.48 ,0,0.00 ,0,1281,1.87 ,7,4,17,에란겔,1763
3,0,2,199,0,1,0,0.0,0,0.69 ,0.00 ,0,0.00 ,0,500,0.69 ,3,11,16,에란겔,1660
0,0,2,57,0,2,0,0.0,0,1.83 ,0.33 ,0,0.00 ,0,714,1.51 ,6,12,16,미라마,1695
0,0,5,121,0,2,0,0.0,0,5.91 ,4.21 ,0,0.00 ,0,1552,1.70 ,5,4,16,태이고,1779
1,1,0,45,0,0,0,0.0,0,0.33 ,0.00 ,0,0.00 ,0,337,0.33 ,5,13,16,에란겔,1623
6,1,10,647,1,7,4,0.026,3,9.36 ,6.87 ,0,0.00 ,0,1826,2.49 ,8,4,15,태이고,1901
0,0,2,0,0,0,0,0.0,0,3.88 ,3.17 ,0,0.00 ,0,577,0.71 ,8,14,16,에란겔,1850
0,0,4,35,0,1,0,0.0,0,5.95 ,5.39 ,0,0.00 ,0,626,0.56 ,6,15,16,미라마,1529
1,0,3,150,0,1,0,0.0,0,1.87 ,1.47 ,0,0.00 ,0,482,0.40 ,9,14,16,태이고,1773
5,3,7,566,1,2,1,0.433,0,4.21 ,1.98 ,0,0.00 ,0,1528,2.23 ,7,1,16,미라마,1528
3,1,11,537,0,18,0,0.0,0,8.05 ,6.86 ,0,0.00 ,2,1736,1.20 ,5,3,16,에란겔,1873
1,0,3,63,0,0,1,0.017,0,2.76 ,1.49 ,0,0.00 ,0,589,1.26 ,5,13,16,에란겔,1822
0,0,0,62,0,0,0,0.0,0,0.83 ,0.66 ,0,0.00 ,0,266,0.16 ,3,15,16,에란겔,1862
1,1,0,180,0,0,1,0.02,1,0.24 ,0.00 ,0,0.00 ,0,291,0.24 ,5,15,16,에란겔,1600
1,0,9,151,0,4,0,0.0,1,5.41 ,4.36 ,0,0.00 ,0,1849,1.05 ,10,2,15,미라마,1852
3,0,9,328,1,0,2,0.081,1,2.31 ,0.10 ,0,0.00 ,0,1534,2.20 ,8,6,17,미라마,1833
1,0,5,130,1,2,2,0.038,1,5.28 ,4.42 ,0,0.00 ,0,906,0.85 ,10,9,17,태이고,1855
2,1,5,261,0,1,0,0.0,0,6.83 ,5.77 ,0,0.00 ,0,1009,1.06 ,7,11,16,태이고,1877
2,2,12,473,1,9,5,0.162,3,9.67 ,8.46 ,0,0.00 ,0,1892,1.21 ,9,1,16,미라마,1892
1,0,3,117,0,2,1,0.008,0,6.32 ,4.92 ,0,0.00 ,0,1280,1.40 ,6,7,16,에란겔,1790
1,0,12,126,0,0,0,0.0,0,5.68 ,3.89 ,0,0.00 ,0,1296,1.79 ,8,5,15,미라마,1557
0,0,6,87,0,4,0,0.0,0,6.68 ,5.79 ,0,0.00 ,1,847,0.89 ,8,3,16,태이고,1965
